"file","lhs","op","rhs","beta","beta.std","se","z","pval","level"
"sub53","X1","~","X1lag",0.285959138336036,0.287715004470146,0.0530441948086483,5.42406205821484,5.82596400011681e-08,"group"
"sub53","X2","~","X2lag",0.267027818056941,0.267407799816153,0.0507590041188888,5.26818452130827,1.3777957752481e-07,"group"
"sub53","X3","~","X3lag",0.134104214605427,0.133608181329268,0.0542583006690904,2.4624468455825,0.013799262541949,"group"
"sub53","X4","~","X4lag",0.0523932387577294,0.0524179268661221,0.054017081471346,0.970395390464179,0.33184944544674,"group"
"sub53","X5","~","X5lag",0.266358015307205,0.267225418268577,0.0518774322462109,5.15109184664965,2.58974313993576e-07,"group"
"sub53","X6","~","X6lag",0.169796941068236,0.170920305515045,0.0520833285323135,3.28167016839185,0.00103194236598925,"group"
"sub53","X7","~","X7lag",0.26442619957785,0.266565227802163,0.0497365972982213,5.35953889655607,8.34346296496591e-08,"group"
"sub53","X8","~","X8lag",0.218591761002534,0.21948595916009,0.0509751762284364,4.30574203758515,1.66426908829731e-05,"group"
"sub53","X8","~","X7",0.384954055608255,0.383276597737661,0.0458045651289746,8.36765061863258,0,"group"
"sub53","X7","~","X6",0.292187611927254,0.292441471097888,0.0474038432319595,6.16915108901393,6.86575907238307e-10,"group"
"sub53","X3","~","X2",0.316828198801953,0.316717028324252,0.0500576741507355,6.3270424305081,2.4990476354958e-10,"group"
"sub53","X4","~","X3",0.31415215921644,0.313983985780698,0.0492704907012015,6.37265798071383,1.85779835959465e-10,"group"
"sub53","X5","~","X4lag",0.2017101592665,0.202726312838794,0.0528213304654974,3.83796301706587,0.000124059160662604,"group"
"sub53","X2","~","X1",0.322194146031647,0.320541426931067,0.0499083564619154,6.42260033498936,1.33965949444814e-10,"group"
"sub53","X6","~","X5",0.330146843393159,0.331130399103518,0.047536196092495,6.96585815278975,3.26405569239796e-12,"group"
"sub53","X8","~","X7lag",0.261881364530506,0.262849413501946,0.0549554690767081,4.78295277827681,1.72738717063581e-06,"group"
"sub53","X5","~","X4",0.307383980099324,0.308786982921734,0.0482505077966822,6.39966286412777,1.55720325523134e-10,"group"
"sub53","X7","~","X6lag",0.291328679627843,0.293510876873355,0.0521819727888145,5.6247562364348,1.85770114846662e-08,"group"
"sub53","X3","~","X2lag",0.242804345903194,0.243064539752125,0.0556284155924478,4.36943129088731,1.24570525981138e-05,"group"
"sub53","X4","~","X3lag",0.31589397986411,0.314557050560614,0.0539562392881536,5.82985498453145,5.54755641424265e-09,"group"
"sub53","X6","~","X5lag",0.313003726059948,0.314958552713852,0.0528760075239323,5.95654943447267,2.57619214849569e-09,"ind"
"sub54","X1","~","X1lag",0.173799968592851,0.173726850212231,0.0560860626397766,3.09750483516778,0.00195157212636965,"group"
"sub54","X2","~","X2lag",0.163938386961064,0.163533985982215,0.0528644891332954,3.09345628158577,0.00197839699847679,"group"
"sub54","X3","~","X3lag",0.100096776032273,0.100227181000288,0.0553754398930027,1.80995728781475,0.0703024110497292,"group"
"sub54","X4","~","X4lag",0.154438551314,0.154474098811247,0.0538670428973995,2.8676922010639,0.00413477574751786,"group"
"sub54","X5","~","X5lag",0.190553566027384,0.190062328753562,0.0519619265322652,3.65772290285552,0.000254465933001047,"group"
"sub54","X6","~","X6lag",0.265476035119716,0.264259027906875,0.0478495012645337,5.52271227334078,3.33806131624925e-08,"group"
"sub54","X7","~","X7lag",0.146732707041729,0.147807100561363,0.0512573056856939,2.88362992521896,0.0039312044144233,"group"
"sub54","X8","~","X8lag",0.108480528139715,0.108881844889106,0.0523023391405676,2.08177773075264,0.0373627767598581,"group"
"sub54","X8","~","X7",0.379267680630037,0.378781713702411,0.0456606306581546,8.29558655328742,0,"group"
"sub54","X7","~","X6",0.380652030831883,0.382360735572852,0.0442342424620594,8.64399872792691,0,"group"
"sub54","X3","~","X2",0.313619132828022,0.313654071745889,0.0502321361411038,6.24409184719567,4.26269464171014e-10,"group"
"sub54","X4","~","X3",0.372054947987439,0.371671021965191,0.0478355933623204,7.76975878923563,7.7715611723761e-15,"group"
"sub54","X5","~","X4lag",0.281626319506674,0.281206777243825,0.0519867290589743,5.40920312422083,6.33057966048511e-08,"group"
"sub54","X2","~","X1",0.240664029200611,0.2409736550539,0.0508131682863028,4.74234658417977,2.11256800741744e-06,"group"
"sub54","X6","~","X5",0.439614767501732,0.441456573063331,0.0446819572081599,9.87997394578569,0,"group"
"sub54","X8","~","X7lag",0.330241438382931,0.332233257154184,0.0542426428166495,6.12494598165499,9.07143693495982e-10,"group"
"sub54","X5","~","X4",0.309242417543863,0.308710678544903,0.0477099983194677,6.47056569731497,9.763678754382e-11,"group"
"sub54","X7","~","X6lag",0.327215100424485,0.327177165004988,0.0518494779059412,6.31013422350196,2.78793654828746e-10,"group"
"sub54","X3","~","X2lag",0.260531429934482,0.259917707608086,0.0538096661292463,4.8303163038363,1.36316326737607e-06,"group"
"sub54","X4","~","X3lag",0.210331600472264,0.210388292780513,0.0562350303526283,3.74123195917649,0.000183120410599757,"group"
"sub54","X2","~","X1lag",0.283008304649471,0.283253192481836,0.0528057143661323,5.36406326250752,8.13703837643232e-08,"ind"
"sub55","X1","~","X1lag",0.183121533870443,0.183135630575522,0.0558919089638851,3.27660360811538,0.00105063757208779,"group"
"sub55","X2","~","X2lag",0.273305984758706,0.273675408559786,0.0502150491698308,5.45006752127627,5.03507002758141e-08,"group"
"sub55","X3","~","X3lag",0.148509679283264,0.148795835433586,0.0534347996999053,2.7846241825409,0.00535897958804044,"group"
"sub55","X4","~","X4lag",0.127471760787212,0.12737440339183,0.054447967200085,2.33937849183159,0.0193158536600566,"group"
"sub55","X5","~","X5lag",0.174441436702676,0.173803232626632,0.0500935293023849,3.46957451485371,0.000521283446415,"group"
"sub55","X6","~","X6lag",0.225992447740062,0.226297889882506,0.0519866097072561,4.35300342062737,1.34285054285144e-05,"group"
"sub55","X7","~","X7lag",0.167067116662306,0.168126622722827,0.0526550078128694,3.19298447965922,0.00140810514554346,"group"
"sub55","X8","~","X8lag",0.172449805876485,0.172866572360588,0.0530953071643489,3.25577874190471,0.00113081836391782,"group"
"sub55","X8","~","X7",0.19676631592491,0.195987315088867,0.0541525449459392,3.61917090479353,0.000295548407991397,"group"
"sub55","X7","~","X6",0.297063596994607,0.298528879397517,0.0498625921452369,5.98703088936851,2.13706208285203e-09,"group"
"sub55","X3","~","X2",0.3026546999549,0.302673673631777,0.0501620937464131,6.03391228368373,1.60036961460719e-09,"group"
"sub55","X4","~","X3",0.250611092613434,0.250387093767953,0.0523440356337114,4.78348852427219,1.72278731724873e-06,"group"
"sub55","X5","~","X4lag",0.243162539305556,0.24213120795316,0.0524953456470392,4.61243192074909,3.97984916067351e-06,"group"
"sub55","X2","~","X1",0.329247103069212,0.329833479574968,0.0492920171828597,6.69141776753379,2.21018758850278e-11,"group"
"sub55","X6","~","X5",0.392543196452016,0.394071163195673,0.0452662112209504,8.7056361150298,0,"group"
"sub55","X8","~","X7lag",0.277032385292723,0.277685538021308,0.056454664911648,4.91873503200998,8.71052844519937e-07,"group"
"sub55","X5","~","X4",0.222746795796012,0.221971586505145,0.0499736783820252,4.44177002157569,8.92218919612553e-06,"group"
"sub55","X7","~","X6lag",0.301335747547666,0.303231384525562,0.0541230961985752,5.60262449533596,2.11130288807482e-08,"group"
"sub55","X3","~","X2lag",0.248846927833983,0.249198912186108,0.0550373401636765,4.52781532401478,5.95966303484907e-06,"group"
"sub55","X4","~","X3lag",0.250177656467588,0.250435669446091,0.054914835190597,4.56043742236293,5.10471733794482e-06,"group"
"sub55","X5","~","X3lag",0.232448760107344,0.231878680303296,0.0514931872467013,4.50309434512914,6.69711349465807e-06,"ind"
"sub55","X6","~","X5lag",0.19584092717557,0.195883949876064,0.0536960051954763,3.64801718792604,0.000264271962680862,"ind"
"sub56","X1","~","X1lag",0.164853772975383,0.163405995946924,0.056287327853894,2.90306898865549,0.00369525225621725,"group"
"sub56","X2","~","X2lag",0.263453280425143,0.267150300825377,0.049432236612042,5.40437413184533,6.50350726605353e-08,"group"
"sub56","X3","~","X3lag",0.119990224476323,0.121533116137923,0.0521785002514754,2.32917994101385,0.0198495351017782,"group"
"sub56","X4","~","X4lag",0.192113157915975,0.192999512712601,0.0535895858163389,3.60143691675552,0.000316463217096885,"group"
"sub56","X5","~","X5lag",0.140987331102024,0.142133989196756,0.0535475328107598,2.65435178309832,0.00794609394247492,"group"
"sub56","X6","~","X6lag",0.280524911958272,0.281728410128715,0.0435899163374006,6.46315555983274,1.02541752866614e-10,"group"
"sub56","X7","~","X7lag",0.217488540390294,0.218267639948827,0.0517360669106786,4.21886805438192,2.45531902749452e-05,"group"
"sub56","X8","~","X8lag",0.154779630702747,0.15469982197743,0.0497744764162574,3.10801505341204,0.00188348474176414,"group"
"sub56","X8","~","X7",0.409708117995809,0.408676231484117,0.043330780316893,9.43154562404199,0,"group"
"sub56","X7","~","X6",0.469974391019601,0.469440258236911,0.0418724756851017,11.2111894641075,0,"group"
"sub56","X3","~","X2",0.261192452784005,0.260975674470476,0.0474995737263178,5.49427403231366,3.92320902431464e-08,"group"
"sub56","X4","~","X3",0.361704731889566,0.359000494306254,0.0478034080400671,7.5099351495055,5.90638649100583e-14,"group"
"sub56","X5","~","X4lag",0.307285200308361,0.309932860509583,0.0527687026973973,5.87342202227136,4.26889879001635e-09,"group"
"sub56","X2","~","X1",0.414020247750627,0.419798248992779,0.0465656896446397,9.01518375860891,0,"group"
"sub56","X6","~","X5",0.314907156739246,0.313272289198703,0.050619993458871,6.18870663136766,6.0659854916878e-10,"group"
"sub56","X8","~","X7lag",0.336908955482088,0.337264274515427,0.0546629532546714,6.16988754603384,6.83385792399349e-10,"group"
"sub56","X5","~","X4",0.379579039156989,0.38109135865956,0.046542033178081,8.18811153353385,2.22044604925031e-16,"group"
"sub56","X7","~","X6lag",0.213232506505683,0.213903927595624,0.0543975961014911,3.9322312551558,8.41610438926388e-05,"group"
"sub56","X3","~","X2lag",0.333142574089454,0.337537165409398,0.0502899437810614,6.7118222855622,1.92208471361255e-11,"group"
"sub56","X4","~","X3lag",0.233558374912685,0.234792958775519,0.0545983733011835,4.3003654610792,1.70516668331899e-05,"group"
"sub56","X6","~","X4",0.316625246872273,0.316236409427637,0.0479067086606719,6.60108820390004,4.08151290542946e-11,"ind"
"sub56","X3","~","X7lag",0.218500677473739,0.221458543545961,0.0470818881403437,4.70368866443562,2.55502772028571e-06,"ind"
"sub57","X1","~","X1lag",0.233042369410999,0.232750337194873,0.0546985858203776,4.25514359656743,2.08914894714862e-05,"group"
"sub57","X2","~","X2lag",0.308093685669566,0.309136143438434,0.0492930225081766,6.27139760778831,3.57821550167614e-10,"group"
"sub57","X3","~","X3lag",0.0588845967978683,0.0595913652922989,0.053867474466133,1.10625875600989,0.268614537937189,"group"
"sub57","X4","~","X4lag",0.198616404968732,0.199506626784839,0.0539009728232698,3.70135484268493,0.000214451326592924,"group"
"sub57","X5","~","X5lag",0.264940440957416,0.267334043342878,0.0495360577653866,5.39675653256521,6.78563665257315e-08,"group"
"sub57","X6","~","X6lag",0.17882085241615,0.178311662147609,0.0508301484681455,3.50799018931361,0.000451505700114874,"group"
"sub57","X7","~","X7lag",0.227197044776863,0.227960579117781,0.0520318316583308,4.38117536616226,1.18040815826337e-05,"group"
"sub57","X8","~","X8lag",0.176513775232606,0.1782017591587,0.0524064694059517,3.4003771133352,0.000672929754374385,"group"
"sub57","X8","~","X7",0.408109340287511,0.410522203473961,0.0440034539725811,9.32931773332522,0,"group"
"sub57","X7","~","X6",0.366952385470477,0.367279457378897,0.0472005634589254,7.78125154583183,7.105427357601e-15,"group"
"sub57","X3","~","X2",0.239661733804305,0.241629664212402,0.0515795553326626,4.68460153745046,2.80505086736049e-06,"group"
"sub57","X4","~","X3",0.354268583731603,0.351763915946057,0.04831564273691,7.28053889009599,3.32400773572772e-13,"group"
"sub57","X5","~","X4lag",0.122449426543564,0.12345413249067,0.0553030133427232,2.23232198443874,0.0255936898931464,"group"
"sub57","X2","~","X1",0.328567231954259,0.329829492342781,0.0489347590558702,6.74018833864503,1.58182356102543e-11,"group"
"sub57","X6","~","X5",0.298261418239429,0.29623216331886,0.0478214403976469,6.19454706624513,5.84528647706861e-10,"group"
"sub57","X8","~","X7lag",0.302256984715846,0.305065809125565,0.0516647842314727,5.90471466519215,3.53257623153524e-09,"group"
"sub57","X5","~","X4",0.20176053424706,0.202508327410172,0.050030182573758,4.04772313416247,5.17182705050967e-05,"group"
"sub57","X7","~","X6lag",0.230910126043714,0.230457840883462,0.0549971641185609,4.19035862261278,2.78513906983857e-05,"group"
"sub57","X3","~","X2lag",0.367740003796041,0.372014113767746,0.0522872861084181,7.1148101470857,1.12065912105663e-12,"group"
"sub57","X4","~","X3lag",0.188815768395234,0.189731105183144,0.0551077468317188,3.44291167923306,0.000575487224543147,"group"
"sub57","X6","~","X5lag",0.344757198374164,0.34550511922951,0.0521229910851234,6.62865104316936,3.38769012842022e-11,"ind"
"sub57","X5","~","X3lag",0.281282791689723,0.283693971658457,0.0514288881101632,5.51623770381289,3.46333752787586e-08,"ind"
"sub58","X1","~","X1lag",0.120803006788495,0.121027615374716,0.0569843605651964,2.12387423802443,0.0336806611229241,"group"
"sub58","X2","~","X2lag",0.210177919417933,0.210815357131365,0.0510086143467117,4.13293636440363,3.581579135159e-05,"group"
"sub58","X3","~","X3lag",0.0687346561379641,0.0688407539705408,0.0561460020026576,1.22610250979727,0.22016010150522,"group"
"sub58","X4","~","X4lag",0.227314377790049,0.224532730081579,0.0498881771823388,4.5007202660647,6.77235843293822e-06,"group"
"sub58","X5","~","X5lag",0.204207894928924,0.204912012635462,0.0513495204568134,3.99053410455508,6.59246682093162e-05,"group"
"sub58","X6","~","X6lag",0.107484126695954,0.107957982884676,0.051928082349531,2.07899036513624,0.03761823604326,"group"
"sub58","X7","~","X7lag",0.20224330618684,0.202385105255065,0.0491576141021785,4.11706525939988,3.83727443691306e-05,"group"
"sub58","X8","~","X8lag",0.170144185831127,0.169885824700198,0.0503212173257407,3.37602772207374,0.00073540508928227,"group"
"sub58","X8","~","X7",0.388305772960851,0.387450325555416,0.0439457674674799,8.81655613005578,0,"group"
"sub58","X7","~","X6",0.260618782707825,0.25960978696471,0.0508048952366883,5.10993646882349,3.22267161845247e-07,"group"
"sub58","X3","~","X2",0.363213428117431,0.362576161855035,0.0495387648892004,7.31903919417414,2.4980018054066e-13,"group"
"sub58","X4","~","X3",0.200161244184778,0.199064646289624,0.0491897085951543,4.04687590097318,5.19057414105628e-05,"group"
"sub58","X5","~","X4lag",0.297182853702912,0.295690299340016,0.0511574915476338,5.7799999647108,7.47006412282758e-09,"group"
"sub58","X2","~","X1",0.383974894901761,0.383750885134957,0.0481963298157916,7.96224290525168,1.77635683940025e-15,"group"
"sub58","X6","~","X5",0.330394073733788,0.330823942761592,0.0479903401845892,6.89355277518592,5.44164713289774e-12,"group"
"sub58","X8","~","X7lag",0.315794038055711,0.315319261067337,0.0528248434947146,5.96914709456519,2.38497022131412e-09,"group"
"sub58","X5","~","X4",0.34990287969129,0.352458585547235,0.0456309577592119,7.72411106089663,1.13242748511766e-14,"group"
"sub58","X7","~","X6lag",0.224853384260569,0.224970309939963,0.0545742312860225,4.1222808757653,3.75139397119639e-05,"group"
"sub58","X3","~","X2lag",0.181546907037143,0.181778016991663,0.0569220264863095,3.19345652662917,0.00140580503166254,"group"
"sub58","X4","~","X3lag",0.347043990079646,0.34567544172028,0.0495834142867231,6.97159416496337,3.13371550930697e-12,"group"
"sub58","X6","~","X5lag",0.355297087951273,0.356986031530034,0.0545124071522466,6.54871157189987,5.80355763446505e-11,"ind"
"sub58","X7","~","X5lag",0.215715428476906,0.215901734723844,0.0556494336933415,3.87967532452495,0.000104595986482048,"ind"
"sub59","X1","~","X1lag",0.191913578666791,0.192013103720468,0.0556992722365452,3.44731799914767,0.000566181735497384,"group"
"sub59","X2","~","X2lag",0.146995778034277,0.14677138533814,0.0539683779009208,2.71958118896205,0.0065364646391437,"group"
"sub59","X3","~","X3lag",0.0709896794185243,0.0709957402193944,0.0532145800762592,1.33414075837212,0.182157730312782,"group"
"sub59","X4","~","X4lag",0.194578330899057,0.197959181847396,0.0534076189133027,3.70657194376603,0.000210083577297127,"group"
"sub59","X5","~","X5lag",0.230745871684591,0.235238365147018,0.0525203024245417,4.47899867836815,7.49939979582948e-06,"group"
"sub59","X6","~","X6lag",0.18523092239826,0.187290297324158,0.0516364197525085,3.62709688669032,0.000286625764423176,"group"
"sub59","X7","~","X7lag",0.230913315242326,0.232507133681772,0.0517897995500395,4.4894387640393,7.1411071849159e-06,"group"
"sub59","X8","~","X8lag",0.160811331007444,0.161839063223479,0.0512261508621771,3.15930555975021,0.00158145587767589,"group"
"sub59","X8","~","X7",0.438311049472144,0.438215317462934,0.0422156428896672,10.3804013741596,0,"group"
"sub59","X7","~","X6",0.316299476015723,0.314659807172337,0.0495139937218936,6.35496722279552,2.08471018225964e-10,"group"
"sub59","X3","~","X2",0.356206350674225,0.35512673660448,0.0467670693825955,7.59352128095163,3.10862446895044e-14,"group"
"sub59","X4","~","X3",0.326205697334575,0.331931000648153,0.0478260550205018,6.94038010255837,3.91042753733473e-12,"group"
"sub59","X5","~","X4lag",0.251892579394881,0.256764589384019,0.0516036799280706,4.97570308439084,6.50112340627729e-07,"group"
"sub59","X2","~","X1",0.31992173742269,0.32073775850252,0.0490909312772768,6.5335439796593,6.42312869558737e-11,"group"
"sub59","X6","~","X5",0.374762418657937,0.372227378779627,0.0472853356553884,7.8719411339784,3.5527136788005e-15,"group"
"sub59","X8","~","X7lag",0.293176617782702,0.295135717289741,0.0537159794625986,5.49437467663116,3.920972502236e-08,"group"
"sub59","X5","~","X4",0.417360460133302,0.41816712019337,0.0435598071117762,9.5998386567768,0,"group"
"sub59","X7","~","X6lag",0.254591875517535,0.256087941895047,0.0560184513373028,4.57149270966222,4.84262140609815e-06,"group"
"sub59","X3","~","X2lag",0.324369819546083,0.322893039963426,0.0532002967571368,6.06938418854046,1.28401644872156e-09,"group"
"sub59","X4","~","X3lag",0.250782306111047,0.255205624491267,0.0523864803749309,4.87159325583159,1.10701889188825e-06,"group"
"sub59","X6","~","X5lag",0.298427235667394,0.302179466215519,0.0571491072390319,5.28756232274326,1.23957134556818e-07,"ind"
"sub59","X2","~","X1lag",0.23098450198137,0.231693764274463,0.054413883750348,4.25798984203146,2.06273319465211e-05,"ind"
"sub6","X1","~","X1lag",0.14091823721284,0.141077538992122,0.0566804067574888,2.48900011596127,0.0128102923967788,"group"
"sub6","X2","~","X2lag",0.222557142410105,0.222284596110918,0.0533219954483306,4.16872238636143,3.06311802411585e-05,"group"
"sub6","X3","~","X3lag",0.0731338811630964,0.0730864506170224,0.053689428770911,1.36128195606023,0.173424602980566,"group"
"sub6","X4","~","X4lag",0.113663908554092,0.113360620992083,0.0546756972537112,2.07332739564447,0.038141820789583,"group"
"sub6","X5","~","X5lag",0.292948722637166,0.296298730957919,0.0472467535266986,6.2713035042817,3.58038043657416e-10,"group"
"sub6","X6","~","X6lag",0.248214399318688,0.25117643541417,0.0486869890934269,5.15900531314804,2.4826526656696e-07,"group"
"sub6","X7","~","X7lag",0.189809229118199,0.192064271369841,0.049915082496388,3.84782037340596,0.000119173378495319,"group"
"sub6","X8","~","X8lag",0.178985609637889,0.180008866428764,0.053093823707031,3.39039183581962,0.000697927897836514,"group"
"sub6","X8","~","X7",0.384540871978976,0.382205344687584,0.048079830031673,7.94939051231677,1.77635683940025e-15,"group"
"sub6","X7","~","X6",0.365284201169795,0.365028660748703,0.0441527610102493,8.26740281686955,2.22044604925031e-16,"group"
"sub6","X3","~","X2",0.299768663607866,0.299674825824685,0.0493666618568297,6.07038869052529,1.27601040844638e-09,"group"
"sub6","X4","~","X3",0.400152583757904,0.399284813270679,0.0465701568941481,8.57383440167994,0,"group"
"sub6","X5","~","X4lag",0.326851149225691,0.330476901946619,0.0474039640657459,6.9715035115686,3.13571391075129e-12,"group"
"sub6","X2","~","X1",0.238352522137629,0.23811504563532,0.0531174974975669,4.48279864175128,7.36704373593966e-06,"group"
"sub6","X6","~","X5",0.4996805887478,0.500272702200462,0.0440200936338229,11.3646442091181,0,"group"
"sub6","X8","~","X7lag",0.238918503385856,0.240288669317508,0.0575893279740881,4.17245135115354,3.01339953614477e-05,"group"
"sub6","X5","~","X4",0.257650041008639,0.261205116707139,0.0452930198585808,5.76700598729571,8.06921862661625e-09,"group"
"sub6","X7","~","X6lag",0.337534179007121,0.34132315649414,0.0518879294186096,6.57808396516445,4.76549910644053e-11,"group"
"sub6","X3","~","X2lag",0.312428790219031,0.311948504895051,0.0533367093114191,5.84866424873843,4.95536167655075e-09,"group"
"sub6","X4","~","X3lag",0.207931924208607,0.207346442671194,0.0555618063178813,3.73181608756417,0.000190104276752256,"group"
"sub60","X1","~","X1lag",0.14215570611381,0.141294247707062,0.0566769167612937,2.49297696101134,0.0126677065558523,"group"
"sub60","X2","~","X2lag",0.209618272579189,0.20850635885024,0.0517426071045355,4.02968405571437,5.58518700115584e-05,"group"
"sub60","X3","~","X3lag",0.0745650705485714,0.0746319292891386,0.053856048041585,1.38576691018085,0.165818089481077,"group"
"sub60","X4","~","X4lag",0.0686001180612525,0.0687205824151612,0.0558414954169807,1.23063649893345,0.218458847856655,"group"
"sub60","X5","~","X5lag",0.22958455128799,0.231115868793419,0.0512156151182984,4.5126055453905,6.40360501114046e-06,"group"
"sub60","X6","~","X6lag",0.296392196832708,0.299116494600442,0.0478636658833532,6.24934361127726,4.12181178077731e-10,"group"
"sub60","X7","~","X7lag",0.207348985792464,0.208120828978558,0.0529631107842847,3.9295431461007,8.51074052281575e-05,"group"
"sub60","X8","~","X8lag",0.095782581511071,0.0959104682967905,0.0526140449264906,1.82290619226846,0.0683175999114469,"group"
"sub60","X8","~","X7",0.377052832101815,0.375755973890301,0.0463281032054417,8.11075670903281,4.44089209850063e-16,"group"
"sub60","X7","~","X6",0.334792386911849,0.333715662499178,0.0492772219514482,6.7722093349333,1.26829657887129e-11,"group"
"sub60","X3","~","X2",0.297699577691499,0.298516351751223,0.0499060982534735,5.98156061479814,2.21009788248239e-09,"group"
"sub60","X4","~","X3",0.316233800174791,0.316317306313702,0.0510653955052026,6.19435731740246,5.85233195238288e-10,"group"
"sub60","X5","~","X4lag",0.253068933033834,0.25475591933325,0.0516746035305951,4.93000239822674,8.22286073232092e-07,"group"
"sub60","X2","~","X1",0.256256503059415,0.25584714307072,0.049488628425816,5.16981680860761,2.34323579872964e-07,"group"
"sub60","X6","~","X5",0.432523136212604,0.433612959460664,0.0452258582424408,9.58772207563665,0,"group"
"sub60","X8","~","X7lag",0.323177209612532,0.323264523024764,0.0546780568904055,5.91214358024284,3.37683969675595e-09,"group"
"sub60","X5","~","X4",0.340747017964052,0.34241717907504,0.0462383253880366,7.40548400491241,1.30562227695918e-13,"group"
"sub60","X7","~","X6lag",0.229112566945894,0.230474841236905,0.05611027616537,4.10753353909081,3.99906721768595e-05,"group"
"sub60","X3","~","X2lag",0.315624164297161,0.314811304420215,0.0535116658659376,5.8830406291015,4.02796995757626e-09,"group"
"sub60","X4","~","X3lag",0.219681689934866,0.219936729597236,0.0562420743801012,3.91053729830155,9.209103763963e-05,"group"
"sub60","X2","~","X1lag",0.276491305705032,0.274376770729342,0.0516439005363494,5.31285917368349,1.07918437075583e-07,"ind"
"sub61","X1","~","X1lag",0.196098598740869,0.196259811276725,0.0556039258030336,3.52960350267244,0.000416182876686877,"group"
"sub61","X2","~","X2lag",0.122833303068011,0.12385385008026,0.0563938347598399,2.19623032566781,0.028075461827447,"group"
"sub61","X3","~","X3lag",0.0762676452420701,0.0764209161915446,0.0549647350051894,1.39036267862165,0.164418773542181,"group"
"sub61","X4","~","X4lag",0.242607727848349,0.241393757875024,0.0516122713062729,4.67706132215277,2.91015252384952e-06,"group"
"sub61","X5","~","X5lag",0.23439110800217,0.234366484250229,0.0512727216586216,4.57097803020215,4.85453180698592e-06,"group"
"sub61","X6","~","X6lag",0.126890026628661,0.127268436745275,0.0545015393744467,2.3351347174048,0.0195363841861269,"group"
"sub61","X7","~","X7lag",0.164988426964687,0.165407809470602,0.0530977749404424,3.11515519541325,0.00183848152189814,"group"
"sub61","X8","~","X8lag",0.139331052172676,0.139283637686845,0.0512609352144516,2.71714975749365,0.00658468060667539,"group"
"sub61","X8","~","X7",0.341617834674099,0.340808823118604,0.0464320513835264,7.33994757852803,2.1360690993788e-13,"group"
"sub61","X7","~","X6",0.43602116099834,0.4355125671923,0.0439461194890962,9.91014843302282,0,"group"
"sub61","X3","~","X2",0.326196795043556,0.325430583884651,0.0500674762593443,6.49983997992937,8.04054600678228e-11,"group"
"sub61","X4","~","X3",0.355481074890632,0.353102846481688,0.0462615312618231,7.63275310718222,2.28705943072782e-14,"group"
"sub61","X5","~","X4lag",0.126183923914211,0.125851303586568,0.0574720703740307,2.18978197179121,0.0285400528174864,"group"
"sub61","X2","~","X1",0.323653611417779,0.326047626356954,0.050447135207455,6.46315444903147,1.02542641045034e-10,"group"
"sub61","X6","~","X5",0.347413939524243,0.348180133643077,0.049919361894406,6.9748514490145,3.06199510191618e-12,"group"
"sub61","X8","~","X7lag",0.333292730891049,0.333348621959472,0.0532160420536892,6.26406266033764,3.75074638014894e-10,"group"
"sub61","X5","~","X4",0.330156120149768,0.330941809396424,0.0486391625942805,6.80401947206509,1.01740837976649e-11,"group"
"sub61","X7","~","X6lag",0.225560142793681,0.225968918243852,0.0548477052093701,4.11993386744734,3.78981159308012e-05,"group"
"sub61","X3","~","X2lag",0.26746887008044,0.269057622176094,0.0560560737078248,4.79979428417471,1.58828691265711e-06,"group"
"sub61","X4","~","X3lag",0.202949850063652,0.201997209971879,0.0530900533958425,3.80480329273313,0.000141916925991525,"group"
"sub61","X6","~","X5lag",0.245688259391191,0.24620423803599,0.0564571466955675,4.36090472945067,1.29525758032489e-05,"ind"
"sub61","X2","~","X1lag",0.222281586492446,0.224109857716825,0.0544340504556334,4.1170895026356,3.83687096425778e-05,"ind"
"sub61","X5","~","X3lag",0.198323016953112,0.197861839037281,0.0512814599771818,3.8583503497233,0.000114154931258659,"ind"
"sub62","X1","~","X1lag",0.156291232671475,0.156272837897279,0.0564191770668525,2.76985319569811,0.00560815634024547,"group"
"sub62","X2","~","X2lag",0.105374374904192,0.105364468844915,0.0554266904744969,1.90096987467428,0.0573059586177032,"group"
"sub62","X3","~","X3lag",0.181525532003545,0.182084720893742,0.0533556038423714,3.41266348388964,0.000643313275807023,"group"
"sub62","X4","~","X4lag",0.116389945061536,0.11668799453389,0.0563904284606098,2.06928724819674,0.0385191395473334,"group"
"sub62","X5","~","X5lag",0.146611282762247,0.146287476572325,0.0511283969635217,2.86117862597366,0.00422069174268347,"group"
"sub62","X6","~","X6lag",0.147195323570687,0.147875659319555,0.0517099681259409,2.85971283059778,0.00424024785134081,"group"
"sub62","X7","~","X7lag",0.141618353103219,0.142850952641689,0.0508450673380783,2.80953414206036,0.00496132565187857,"group"
"sub62","X8","~","X8lag",0.0511718793703912,0.0514440322878276,0.0507598033129319,1.0134797404686,0.310831068304098,"group"
"sub62","X8","~","X7",0.399738053783731,0.398218588796904,0.0430798368343329,9.24373484347878,0,"group"
"sub62","X7","~","X6",0.370233250296258,0.372023784236432,0.0445566971551593,8.34944706383729,0,"group"
"sub62","X3","~","X2",0.317248108267348,0.31825549231124,0.0484436141503637,6.56960670447523,5.04483121943622e-11,"group"
"sub62","X4","~","X3",0.394959260531367,0.395109726447443,0.0490902012186391,8.04864752311147,8.88178419700125e-16,"group"
"sub62","X5","~","X4lag",0.347760230959281,0.346724206993328,0.0515101987572435,6.73117587115834,1.68296487856878e-11,"group"
